TransactionID,TransactionDT,TransactionAmt,card1,card4,card6,addr1,addr2,dist1,dist2,P_emaildomain,ProductCD,C1,C2,C3,C4,C5,DeviceType,DeviceInfo,isFraud
1078367,6259847,610.8299398227134,1714,visa,debit,126,68,13.714424562731214,29.430928461289536,outlook.com,S,4,0,0,0,0,desktop,Android,0
1031475,10283449,51.13097378690559,5412,amex,credit,428,81,8.793154516615868,3.9231490169375256,hotmail.com,C,4,2,0,3,4,desktop,Windows,0
1074563,1432790,55.611352285757505,7533,discover,debit,439,24,42.60551521755938,42.59304106086805,hotmail.com,W,4,1,0,0,3,mobile,Windows,0
1065230,10761288,72.83862240050085,1554,discover,credit,378,36,44.167757542364825,33.98759220664393,aol.com,W,1,0,2,2,1,mobile,Windows,0
1067873,8451813,40.69697049613294,6148,visa,credit,317,69,35.313121749759375,32.91995260449518,aol.com,C,4,1,2,3,5,mobile,Windows,0
1050716,2977458,22.878785813819196,3069,discover,debit,121,91,11.496709783139124,25.741834498466776,hotmail.com,W,1,0,3,3,5,mobile,Windows,0
1050199,1536761,49.7353378899649,9744,visa,credit,469,53,11.266439670709618,21.415861232534983,iCloud.com,H,2,1,1,2,3,mobile,iOS,0
1068730,4526127,32.33486814738478,3423,mastercard,debit,122,57,16.15283531105166,7.303232696457609,yahoo.com,H,0,1,2,1,2,desktop,Windows,0
1031872,7463987,122.38908760678083,9062,mastercard,credit,561,34,57.94893045605849,68.60740895262845,yahoo.com,C,0,0,1,3,1,mobile,Windows,0
1088919,1799724,10.51874861226843,4430,discover,debit,237,16,29.216001834307665,14.905110519235501,aol.com,W,1,2,0,1,4,desktop,MacOS,0
1036144,10472903,42.96570002165655,2855,amex,credit,394,19,72.04882128649731,82.35149011628958,gmail.com,S,1,0,4,0,5,desktop,Windows,0
1034811,11740954,252.84474412845253,5901,visa,debit,279,53,5.393502418315983,8.869602019847045,hotmail.com,S,0,1,1,2,1,desktop,Windows,0
1091140,9554414,153.00990659268624,6541,discover,credit,144,49,89.44216727381848,76.77946839067491,hotmail.com,C,4,1,4,0,4,desktop,Windows,0
1092693,4422164,10.291145154274654,1675,mastercard,debit,155,16,74.88612728587782,62.360797215775314,outlook.com,W,2,1,2,0,4,mobile,Windows,0
1042203,6961806,65.4604994459871,5971,amex,credit,372,22,58.51162064398223,58.25104235436704,outlook.com,C,1,1,1,1,0,desktop,iOS,0
1074296,11913948,111.40491539906145,8282,amex,debit,417,15,11.261144918767862,0.20571342415449223,iCloud.com,S,0,1,2,2,0,desktop,Windows,0
1061263,8925940,121.2128473108309,9408,visa,credit,365,17,59.57719448314778,45.32518874593656,outlook.com,C,2,2,4,2,5,mobile,iOS,0
1083782,11388571,49.593624740059994,6089,visa,credit,206,72,3.5957968831798817,8.954669918869785,hotmail.com,C,3,0,1,2,4,mobile,iOS,0
1072007,10063593,36.32988709199766,8886,amex,debit,580,94,49.861826107405015,48.71123592727561,aol.com,R,2,0,0,0,4,mobile,Windows,0
1010033,243072,50.601173856769165,3459,amex,credit,590,10,128.42490486146485,111.60752536396768,yahoo.com,C,3,0,3,2,4,mobile,MacOS,0
1065116,929950,52.43205145214656,3522,amex,debit,430,63,169.66285164598224,147.61267763916922,iCloud.com,S,3,0,0,3,2,mobile,Windows,0
1093656,11636800,234.69257690222852,3756,visa,credit,180,73,8.714044110731566,10.029338431266705,yahoo.com,S,0,2,0,0,4,desktop,Linux,0
1015168,9570240,19.828016213005633,6454,discover,debit,154,29,14.785036084316971,21.363771648121258,iCloud.com,C,1,0,0,2,4,mobile,MacOS,0
1078753,15138145,13.370479482618444,1295,mastercard,credit,173,52,29.303346532579837,18.198829380683755,hotmail.com,W,3,1,2,2,4,mobile,Android,0
1074623,3387540,159.15828106056614,9473,amex,debit,576,63,10.882182260837293,14.337140164170574,outlook.com,C,4,1,2,0,4,desktop,MacOS,0
1029871,15184882,61.368753394512886,9756,visa,credit,513,53,54.3088564019664,27.946058555154263,outlook.com,W,3,0,2,2,1,mobile,Windows,0
1050366,4707000,24.453913272537335,4380,discover,debit,235,45,14.524353636027474,17.599325097719387,hotmail.com,S,2,0,0,0,2,desktop,Linux,0
1071795,1395854,10.934075179828527,9164,amex,credit,105,52,161.8800324228584,155.3198427743049,msn.com,W,2,1,1,2,3,desktop,Windows,0
1034114,14274969,54.07972399859644,3934,mastercard,debit,435,36,17.555542384422644,26.88443489077144,yahoo.com,H,1,2,2,1,0,mobile,MacOS,0
1058523,982484,14.508591972487483,9212,mastercard,credit,113,99,33.44284894211415,39.27463061767688,gmail.com,C,0,2,0,1,2,mobile,MacOS,0
1050607,7387267,41.875640989796715,9604,amex,credit,131,63,41.91153401480351,40.412106910750026,iCloud.com,S,0,2,4,3,5,mobile,Windows,0
1063371,9441002,42.51561181055153,1216,visa,credit,584,69,90.75097873746971,85.4484435158389,iCloud.com,R,0,1,4,1,1,desktop,Android,0
1058529,4738873,43.59264179898025,6302,mastercard,credit,551,18,25.12200085409238,28.391259343173484,aol.com,S,1,1,1,0,3,desktop,iOS,0
1035870,13814208,56.97823976083523,9376,discover,credit,363,90,15.142708400060744,9.288300588683997,protonmail.com,W,1,1,4,0,2,tablet,MacOS,0
1021997,14620398,67.11008079685779,2256,discover,credit,454,63,81.4548352654823,63.399913168003025,hotmail.com,W,0,0,2,3,2,mobile,iOS,0
1025853,822558,137.77291348875696,9263,discover,credit,215,46,35.34321436645351,48.06607721274988,aol.com,S,3,2,1,1,4,tablet,MacOS,0
1095417,7357447,8.604853564928582,2249,mastercard,debit,232,72,149.5279007623952,174.6188360775117,protonmail.com,C,0,1,1,3,2,desktop,Android,0
1063458,14095091,51.241234835693525,1814,mastercard,credit,558,76,4.6804607993494685,2.4683719097529577,aol.com,C,4,2,0,0,0,desktop,MacOS,0
1040537,3664716,49.70542135104331,2286,visa,credit,569,60,100.55914239288586,103.71987800816784,outlook.com,C,0,2,2,1,3,desktop,Linux,0
1079499,12918573,135.40292141696546,3982,visa,debit,472,21,31.128232010466633,11.280160559436709,gmail.com,C,0,2,0,1,5,mobile,Windows,0
1094962,6411515,24.869371230802873,9776,mastercard,credit,387,37,32.13935629292533,17.98710414533771,aol.com,C,2,1,1,3,0,desktop,Windows,0
1026226,3882365,36.294645332836296,1742,discover,debit,147,69,47.79494507472404,65.29592277034473,iCloud.com,W,0,1,0,0,0,desktop,Windows,0
1065871,5709626,68.1788388279305,3325,discover,credit,561,25,71.53071470810389,100.7923430509569,yahoo.com,W,4,1,3,1,0,desktop,Linux,0
1079949,4594874,300.7375526531608,5125,visa,credit,399,25,35.491309330379806,34.93649336785531,aol.com,H,2,1,2,1,1,desktop,Windows,0
1063539,7151479,127.42438303883277,3274,discover,credit,330,97,39.28382982182667,25.452990450589738,protonmail.com,S,3,0,3,1,2,desktop,Android,0
1085117,4471737,26.5905751526723,7895,mastercard,credit,348,29,36.00628688157773,40.117129151391524,iCloud.com,C,3,2,4,1,2,desktop,iOS,0
1011195,5314961,83.64009508074592,3586,mastercard,credit,271,95,9.986409067045305,9.724485046662284,iCloud.com,C,1,1,2,2,1,desktop,iOS,0
1073345,6194121,147.5547341025544,8393,discover,credit,483,92,43.27091141689365,23.658415642415292,gmail.com,C,0,1,2,3,1,desktop,iOS,0
1085881,9451524,149.66007838671953,3247,discover,debit,412,70,30.482716739931902,36.209213856774866,outlook.com,C,0,1,1,3,3,desktop,iOS,0
1038056,259792,8.13363687635009,6029,mastercard,credit,566,15,53.437666108539275,48.92705647726146,hotmail.com,C,2,2,0,1,1,desktop,iOS,0
1061966,11854368,27.912660510135126,3823,discover,credit,525,59,11.171965257318297,6.800605783729109,msn.com,W,3,0,4,0,3,mobile,Windows,0
1085342,2231379,350.8275458564439,5209,visa,debit,394,53,6.037895574028145,3.1952867618964227,iCloud.com,C,4,0,4,3,1,desktop,Android,0
1076408,2236422,9.227911774344893,8351,mastercard,credit,153,19,9.716315436915561,8.163448223242025,iCloud.com,C,0,2,4,0,0,desktop,Windows,0
1037365,11251426,120.77941554688442,8747,amex,credit,458,63,55.54871312844154,37.90539055037268,protonmail.com,S,4,0,4,2,1,desktop,Windows,0
1028298,6315170,29.91106981580265,4993,visa,debit,470,14,3.0669371669511234,5.769794830739357,iCloud.com,C,2,2,2,0,3,desktop,Windows,0
1069765,13620317,19.07829932682715,1360,discover,debit,348,58,2.4956497901675028,0.9638344305871569,yahoo.com,H,4,0,4,2,5,mobile,Windows,0
1087598,10030222,120.04750269786905,4643,amex,credit,420,86,8.354825587795178,6.696698266914487,hotmail.com,C,4,0,0,2,4,desktop,Android,0
1081522,9979648,249.90344831274777,9310,visa,debit,419,16,124.27304396835652,131.5179837667819,yahoo.com,S,1,2,4,3,3,mobile,MacOS,0
1039323,11127160,441.23248770559854,1770,discover,debit,254,61,62.853883259605645,57.564447322763954,gmail.com,S,2,0,4,0,4,tablet,MacOS,0
1077455,8787944,195.24095713011917,2067,amex,credit,101,55,62.54221301997666,35.960632692184724,iCloud.com,R,4,1,2,2,1,desktop,Windows,0
1006719,11006156,499.34192859129814,9328,amex,credit,348,55,87.99695080223051,74.58947693463423,protonmail.com,R,0,2,2,0,0,mobile,Android,0
1013000,3638522,32.77413398470289,1617,visa,debit,484,28,49.0459721980134,47.92703485956595,outlook.com,C,1,1,0,0,4,desktop,iOS,0
1064295,576072,34.33912474234511,9831,mastercard,debit,345,21,26.232298080272713,20.53684365063471,aol.com,C,0,1,2,2,2,tablet,Windows,0
1019319,4610895,54.85092539830294,1208,mastercard,debit,167,48,18.37509081187651,16.53257333239946,hotmail.com,W,0,1,0,3,0,desktop,Windows,0
1040816,7687102,48.70245170231999,3013,amex,credit,173,62,37.7457015270868,30.300818627663986,hotmail.com,R,4,1,4,3,2,tablet,Windows,0
1061362,7732541,87.16618604232634,9875,discover,debit,497,92,102.62305714898704,83.19321151726093,hotmail.com,W,3,0,1,1,3,desktop,Android,0
1092760,3519207,53.4570113365079,8681,discover,debit,207,68,13.529843597863508,1.7741953023964996,gmail.com,S,0,0,1,1,1,desktop,Android,0
1035536,11515131,82.22482608596579,9948,discover,credit,530,81,24.914180540756607,12.830655282248982,yahoo.com,W,2,2,1,3,3,mobile,Windows,0
1080634,12676483,24.42315948771281,6228,amex,debit,258,42,87.94294671234337,80.0020858357513,hotmail.com,H,3,2,1,0,2,desktop,Windows,0
1091045,1606006,370.6710527540317,5269,amex,debit,382,52,51.43184787367115,86.95354930219085,msn.com,W,2,2,1,0,1,mobile,Android,0
1004216,2418785,261.1824911375054,8504,amex,credit,121,44,4.615968164373677,5.522556237393145,yahoo.com,W,2,2,4,1,0,desktop,MacOS,0
1072531,2847982,129.19801341920729,2806,visa,credit,522,26,9.830206030989341,10.764383103308454,outlook.com,W,4,2,2,0,4,desktop,Windows,0
1005191,7304762,102.59597308649334,7001,visa,debit,476,75,169.0031776876608,163.69690187408517,iCloud.com,C,3,1,3,0,5,desktop,Windows,0
1044809,14417326,173.69487992420156,6969,discover,credit,321,37,50.40298738846018,48.520852957231284,hotmail.com,W,4,1,1,2,1,tablet,iOS,0
1007279,9364405,43.20564887028845,9493,visa,credit,431,80,24.839102322486955,27.639614476066548,outlook.com,C,4,1,2,1,4,mobile,Android,0
1098843,199576,403.49556603829365,4082,discover,credit,393,34,223.43455667478474,252.44244353945692,gmail.com,W,3,3,2,3,1,mobile,Linux,1
1082855,5496629,68.20907566723574,3393,mastercard,debit,386,15,0.691834997320479,1.4189084084562626,yahoo.com,C,3,0,4,3,2,mobile,iOS,0
1040760,4014313,107.13278551345188,1927,visa,debit,341,91,37.05124676194282,36.57818772074497,protonmail.com,C,1,0,0,0,3,mobile,Windows,0
1019531,14899194,46.03681348557399,8404,amex,credit,474,52,54.52428334640701,72.13772491409414,msn.com,H,2,0,3,1,2,desktop,MacOS,0
1012564,9660119,195.3592417979307,3688,mastercard,debit,114,79,18.058330638133054,15.52701819749901,yahoo.com,C,3,1,1,3,5,mobile,Windows,0
1084089,9135600,247.54275265130255,2717,discover,credit,518,82,156.63137576482848,170.763633331494,hotmail.com,R,2,2,1,1,4,desktop,Windows,0
1029623,4588741,92.00961299352875,9572,visa,debit,532,31,67.29521246423803,80.15691154892802,iCloud.com,S,2,0,0,3,4,desktop,Windows,0
1041747,3946043,24.482281486176596,9594,mastercard,credit,295,20,16.978357621931114,30.8570456848078,protonmail.com,S,3,2,2,3,2,mobile,Windows,0
1006352,3642613,22.321445481266533,5727,mastercard,credit,379,79,67.90891423222422,80.55648122841991,yahoo.com,C,1,2,4,1,5,desktop,Android,0
1022659,10867430,193.67791041157327,5173,visa,credit,433,48,5.456509299281695,14.63047425516363,yahoo.com,W,1,2,4,0,3,desktop,Windows,0
1029713,453101,1.4874253153193815,6972,discover,credit,571,96,172.68668995112378,170.35994058153798,yahoo.com,W,3,1,4,2,5,desktop,Windows,0
1089706,8742977,149.8717665079743,3185,discover,credit,591,79,23.203094844151277,13.79633090146999,protonmail.com,W,4,2,1,1,4,mobile,Windows,0
1003045,7029204,80.19552892036495,2757,visa,debit,424,72,11.583417876013643,18.61810339493336,msn.com,C,1,0,1,3,4,desktop,Windows,0
1044329,15206990,28.733522133961173,3506,amex,debit,156,52,32.547006367070594,48.280184412224486,msn.com,S,4,2,4,1,1,mobile,MacOS,0
1097943,88941,260.7372159883527,6971,visa,debit,352,37,169.35367465733611,140.78822442100534,sharklasers.com,C,3,7,2,2,5,tablet,iOS,1
1094060,13793472,10.324570073400997,4146,discover,credit,551,72,22.37260183060525,22.280925027829603,outlook.com,C,0,2,4,0,1,desktop,Windows,0
1018471,8439985,114.1605990512992,7651,visa,credit,580,13,17.26378046204012,4.693414013936659,msn.com,W,3,2,3,0,1,desktop,MacOS,0
1048461,6900152,73.53694136665409,3090,discover,credit,151,43,41.51403854915154,40.326365931141204,aol.com,H,2,0,4,1,4,mobile,iOS,0
1077849,8565256,31.240439462999973,9533,visa,debit,225,18,67.00257828471207,75.60606980526273,iCloud.com,C,0,1,3,1,3,desktop,MacOS,0
1025824,11591513,302.06244968160235,1693,discover,debit,312,20,48.34105135210022,62.21683420810176,gmail.com,H,0,1,2,1,0,tablet,Windows,0
1090652,7590864,183.6916869381497,2519,mastercard,credit,577,64,2.8065202634911386,2.8027579344231874,hotmail.com,C,3,0,0,0,4,mobile,Windows,0
1088335,3388662,15.01477579479417,9751,amex,debit,457,10,50.96560947285751,29.716224952215263,yahoo.com,W,2,0,3,0,0,desktop,MacOS,0
1048069,2565043,2.8843429926645374,3483,visa,credit,394,93,18.272113954678613,15.288877458758986,iCloud.com,C,1,0,3,0,1,desktop,Windows,0
1097702,883578,562.89256433565,6901,amex,credit,300,55,3.6974710526815784,11.121028335482663,throwam.com,C,14,9,0,2,3,mobile,Android,1
1045369,5115898,62.60339718311164,3169,discover,debit,413,15,46.32602844141708,45.49455877481755,gmail.com,W,2,0,3,3,5,mobile,Windows,0
1037668,5180585,14.228756152975018,6352,mastercard,debit,409,53,65.04352514248389,51.97494962267736,aol.com,W,1,2,4,2,3,desktop,Windows,0
1006514,1116023,160.50368361140326,6579,visa,debit,452,84,268.9014606698876,302.04293768373674,iCloud.com,C,0,1,0,1,0,desktop,MacOS,0
1025440,878847,87.24713960286006,1508,mastercard,credit,363,32,22.82916549657228,36.98373033600862,gmail.com,H,0,1,4,2,1,desktop,MacOS,0
1081689,13423556,16.571977898155723,5459,amex,credit,568,17,15.729026454677387,23.22296768556857,gmail.com,R,4,1,4,1,5,tablet,Windows,0
1020815,7580980,20.64758361191691,7327,visa,debit,209,13,8.29516671085627,0.891953973021848,protonmail.com,H,1,1,0,1,3,desktop,Windows,0
1009880,2662482,98.03389650975664,7639,visa,debit,142,30,26.296199393687953,39.528405333707326,gmail.com,C,0,1,0,0,4,mobile,iOS,0
1098988,208256,623.6655042837807,1709,amex,credit,308,38,427.076227016909,463.454485445348,sharklasers.com,W,14,6,2,0,2,mobile,Android,1
1043038,3451707,22.422883005254587,2673,visa,credit,222,23,54.328496794125755,54.36431913812455,outlook.com,C,0,0,0,0,2,mobile,iOS,0
1054428,7312182,1215.5886624036173,3786,mastercard,credit,464,48,1.0418770545668976,22.329170603543222,yahoo.com,C,1,0,2,1,5,mobile,MacOS,0
1047753,5503327,23.82246029919315,4904,discover,credit,302,76,33.951774265018365,32.06188988620444,iCloud.com,S,1,0,4,3,3,mobile,Windows,0
1080777,7468985,135.5683918983082,9266,visa,debit,415,78,23.9197687808425,29.052426729865648,hotmail.com,C,1,0,4,2,5,desktop,Android,0
1037362,15419182,20.107685104477472,6890,mastercard,debit,427,13,78.76582133704413,98.28346521158832,gmail.com,W,2,0,0,0,2,mobile,Android,0
1021435,7693990,34.68235930060342,6771,mastercard,credit,346,67,82.71298358927083,102.65371427804601,yahoo.com,C,1,2,2,1,1,desktop,Windows,0
1010368,9232485,631.9209829652074,5820,discover,credit,512,27,14.518408507431118,17.559920776342608,yahoo.com,W,3,0,0,2,0,desktop,Windows,0
1061725,9972979,38.625012078375285,5898,visa,credit,473,26,106.84896424770243,112.60956640039892,msn.com,H,4,0,1,2,4,desktop,Windows,0
1043468,12045124,46.45421684177541,5338,mastercard,credit,190,92,8.911931405228247,4.29689546269332,msn.com,C,2,2,1,2,4,mobile,Windows,0
1029205,10837142,68.79486695794432,5974,visa,credit,517,98,55.606487065828105,50.72084911653254,protonmail.com,C,4,0,3,1,5,mobile,MacOS,0
1073224,1453778,14.316859510716133,1299,amex,debit,245,59,3.9885216048766123,1.2122600062938398,msn.com,W,4,1,3,3,5,mobile,Linux,0
1072710,8876689,771.1125819835322,9898,mastercard,credit,498,71,36.08063170596258,32.10456651730738,protonmail.com,S,3,2,4,3,4,desktop,Windows,0
1068540,8207120,31.436875447733726,2497,mastercard,debit,184,94,40.89494595223808,40.47986160419996,gmail.com,C,3,1,0,0,2,mobile,Android,0
1082131,6985368,272.6079066142582,7791,discover,credit,247,13,114.02247192342796,106.36289828848905,iCloud.com,S,3,0,0,3,3,tablet,Windows,0
1071058,807678,25.03598458922791,6246,mastercard,debit,520,60,46.11479072402415,35.81984446632879,protonmail.com,W,0,1,1,2,1,desktop,Android,0
1020532,2982866,25.82995071456894,8760,discover,credit,505,78,18.600255353807796,23.39239237114271,msn.com,C,1,1,1,1,3,desktop,Windows,0
1051258,10068506,7.916258538702126,4994,discover,credit,521,47,31.52253459876469,31.906537400508135,outlook.com,S,3,2,1,3,3,mobile,MacOS,0
1089819,2259851,412.9711738831786,3081,discover,credit,474,50,20.767736718554275,39.321734094732,aol.com,W,4,0,4,1,1,mobile,MacOS,0
1035229,12405527,4.305418224939744,5451,visa,credit,597,61,7.384796074092498,21.90996388292708,gmail.com,R,3,0,4,2,2,desktop,Windows,0
1024303,11453120,22.890220067461996,3999,amex,debit,250,51,21.366084065898036,11.646689564896294,gmail.com,C,0,1,3,0,3,mobile,Android,0
1051771,11817845,72.64738793768853,3859,visa,debit,351,64,25.993854928193034,25.347814873857537,gmail.com,H,4,2,3,3,0,mobile,MacOS,0
1089450,11076565,11.908334565173702,6384,visa,credit,524,51,13.643977993038778,8.384967231006296,msn.com,C,2,0,0,0,3,desktop,MacOS,0
1039232,14956652,212.0287300126185,7996,visa,debit,219,31,77.72954291877501,79.31010562464093,gmail.com,S,4,0,3,1,3,desktop,Linux,0
1033007,12698834,9.08232229148223,5754,discover,credit,401,25,0.21440710139880564,7.451321509342918,msn.com,R,0,2,1,1,1,mobile,Windows,0
1027706,7993506,54.75486107442545,9937,visa,debit,330,68,2.4815010594135654,3.0696142991380517,outlook.com,W,3,0,3,2,0,mobile,iOS,0
1018326,5714963,114.09708281260598,4646,discover,debit,594,20,44.98454532309318,41.31123087180462,hotmail.com,C,2,2,1,1,0,desktop,Windows,0
1017431,2508255,142.12260778742873,6143,amex,credit,432,39,90.24263293820502,102.75987120263422,aol.com,W,0,2,1,0,0,tablet,MacOS,0
1060930,9225057,113.25615720152541,7121,discover,credit,119,77,46.99760658960297,68.22923279512858,yahoo.com,S,1,0,4,1,1,mobile,Windows,0
1055782,2763693,108.26268891258094,1597,mastercard,debit,392,26,83.57215426310012,79.47684501810696,outlook.com,C,4,1,2,0,1,mobile,iOS,0
1083393,814137,40.1354821925724,4451,discover,debit,122,68,10.691602688827953,16.40406945408859,aol.com,S,0,2,0,1,2,mobile,MacOS,0
1023951,2270176,71.37765354196591,9515,mastercard,credit,234,90,9.611794701110828,8.27805431874249,hotmail.com,S,4,2,4,1,3,mobile,Windows,0
1021880,13301594,73.5458346066787,8041,discover,credit,526,98,39.4894369569695,25.804386800550105,protonmail.com,C,3,2,1,1,4,mobile,iOS,0
1045348,10267922,245.34699596024623,2092,visa,credit,423,26,52.66445812903251,62.079147796900195,msn.com,C,2,0,2,1,3,mobile,Windows,0
1017912,13638320,15.101691502642243,2232,discover,credit,401,39,13.732015966068122,6.782007904706703,iCloud.com,C,4,2,3,1,5,desktop,Android,0
1008354,4079249,30.303870580416177,8829,discover,debit,526,12,153.15007311765288,130.8418996487361,aol.com,C,4,2,2,2,1,desktop,Android,0
